알고보니 이분 김동현이 교수로있는. 학교 제자였음 ㄷㄷ 스승과 제자간의 스파링
아니....아무리 예능인 됐다 그래도 매미권을 일반인한테 쓰면 우째 이 형ㅋㅋㅋㅋ
"이성원 선수 응원합니다. 마치 ""내일의 죠""를 보는 듯 한... 앞으로 멋진 경기 기대하겠습니다."
이분이 ㄹㅇ
무슨 초등학생 조카 다루는거 처럼 하네 ㄷㄷ
김동현 피지컬도 엄청나네요.. 12번 거기서는 몸이 큰편이었는데 키도 체격도 넘사벽.. 타격 살살치는건 스윗하지만...
매미킴 형 제대로하시면 사람 죽겠다
김동현선수 그래플링 이기는 사람은 지구에 6명밖에 없지않나 ㄷㄷㄷㄷ
체급이 말이 안되는데 애초에 ㅋㅋㅋㅋ
연예인 김동현은 젊었을때 격투기를 했어야...
UFC 랭커 역시는 역시여~
매미권 지리네ㅋㅋㅋㅋ 클래스가 다른 매미권이다ㅋㅋㅋㅋㅋ
동현이형은 매일 어디서 하꼬들 대꼬와서 양학만하노? 헤비급들좀 대리고와서 하지ㅋ
개그맨에게 지다니 안타깝네요
진짜 세리자와느낌나네
이제 1번이 와야제
ㅋㅋㅋㅋ
다리를 다치고도 파이트클럽 우승 할 수 있는 이유가 있었네
조카 괴롭히는 막내삼촌 같음 ㅎㅎ
TV 오락 그로그램에서 보던 것과는 전혀 다른 격투가의 느낌이 있어서 좋긴한데 도전자들이 아마추어거나 너무 경량급이라 아쉽네요
0:03 대사치는거 보느라 오른쪽 구석에 쪼꼬미 동현이형 못봤네 ㅋㅋㅋㅋㅋ와다다다다닼ㅋㅋ
파이트클럽에서 이성원님 보고 감탄했는데 역시 프로는 다르네요
꼬끼리 무게 같은 매미지옥 ㅠㅠ
"김동현 스파링 영상을 몇개 봤는데..극소수의 실력자 빼고는 모두 아이 다루듯이 살살 상대함.. 펀치,킥 살살.. 넘어뜨릴 때도 충격이 안가게끔 잡아주면서 넘어뜨림 ㅋㅋ. 멋지다."
파클 상타치도 김동현님 만나니깐 애기네 . 김동현님 나이가 먹어도 클라스는 어디가질않네요. 역시 월클
매미형..그래 한때 대한민국 1짱이엇지..잊고있었다..쎄긴 쎄다..아직도..
예능할때는 바보형같은데. 본업보면 아..후덜덜하신분이지.. 하고 기억나게 되네요. 세계선수  레벨이 진짜높은걸 다시한번 알게됩니다
형님 매번 상대도 안되는 선수와 경기 영상. 이제 재미없고 식상합니다 다른 컨텐츠 변경하세요 뭔가 흥미가 1도 없습니다 ㅠ
진짜 확실히 파이터의 기라는게 느껴진다
투지 하나는 하빕 저라가라ㅎㅎ. . 너무 갔나?…
MMA선수가 꿈이신데 담배피는 것만 빼면 파이트 클럽에서 젤 멋있었음
